timestamp,maze_name,maze_size,algorithm,solve_time_ms,ram_peak_mb,file_size_bytes,nodes_explored,path_length
2025-09-18 09:34:43,kruskal_strict_50_60.txt,101x101,astar,20.87,22.0,0,2243,299
2025-09-18 09:34:43,kruskal_strict_50_61.txt,101x101,astar,40.24,22.01,0,3111,423
2025-09-18 09:34:43,kruskal_strict_50_62.txt,101x101,astar,54.0,22.02,0,3975,487
2025-09-18 09:34:43,kruskal_strict_50_63.txt,101x101,astar,49.54,21.99,0,4781,363
2025-09-18 09:34:43,kruskal_strict_50_64.txt,101x101,astar,39.68,21.98,0,3815,343
2025-09-18 09:34:43,kruskal_strict_50_65.txt,101x101,astar,51.26,21.95,0,4331,399
2025-09-18 09:34:44,kruskal_strict_50_66.txt,101x101,astar,20.12,21.96,0,2081,287
2025-09-18 09:34:44,kruskal_strict_50_67.txt,101x101,astar,37.19,21.95,0,3195,347
2025-09-18 09:34:44,kruskal_strict_50_68.txt,101x101,astar,17.51,21.96,0,1837,303
2025-09-18 09:34:44,kruskal_strict_50_69.txt,101x101,astar,39.38,22.02,0,3001,471
2025-09-18 09:34:44,kruskal_strict_50_70.txt,101x101,astar,25.8,22.04,0,2661,295
2025-09-18 09:34:44,kruskal_strict_50_71.txt,101x101,astar,42.41,22.05,0,3623,423
2025-09-18 09:34:44,kruskal_strict_50_72.txt,101x101,astar,35.89,22.06,0,3369,359
2025-09-18 09:34:44,kruskal_strict_50_73.txt,101x101,astar,34.27,22.05,0,3123,355
2025-09-18 09:34:44,kruskal_strict_50_74.txt,101x101,astar,58.3,22.06,0,4715,475
2025-09-18 09:34:44,kruskal_strict_50_75.txt,101x101,astar,48.6,22.01,0,4401,387
2025-09-18 09:34:44,kruskal_strict_50_76.txt,101x101,astar,35.8,22.04,0,3991,315
2025-09-18 09:34:44,kruskal_strict_50_77.txt,101x101,astar,25.26,22.02,0,2859,299
2025-09-18 09:34:44,kruskal_strict_50_78.txt,101x101,astar,18.92,22.33,0,2167,295
2025-09-18 09:34:44,kruskal_strict_50_79.txt,101x101,astar,38.34,22.33,0,3873,331
2025-09-18 09:34:44,kruskal_strict_50_80.txt,101x101,astar,35.14,22.04,0,3565,323
2025-09-18 09:34:44,kruskal_strict_50_81.txt,101x101,astar,27.5,22.02,0,2801,287
2025-09-18 09:34:44,kruskal_strict_50_82.txt,101x101,astar,41.03,22.04,0,3585,307
2025-09-18 09:34:44,kruskal_strict_50_83.txt,101x101,astar,43.72,22.02,0,4045,347
2025-09-18 09:34:44,kruskal_strict_50_84.txt,101x101,astar,27.37,22.31,0,2667,355
2025-09-18 09:34:44,kruskal_strict_50_85.txt,101x101,astar,30.01,22.32,0,2685,383
2025-09-18 09:34:44,kruskal_strict_50_86.txt,101x101,astar,34.31,22.01,0,3195,379
2025-09-18 09:34:44,kruskal_strict_50_87.txt,101x101,astar,31.6,22.02,0,2893,371
2025-09-18 09:34:44,kruskal_strict_50_88.txt,101x101,astar,30.69,22.04,0,3237,307
2025-09-18 09:34:44,kruskal_strict_50_89.txt,101x101,astar,55.33,22.02,0,4747,391
2025-09-18 09:34:44,kruskal_strict_50_90.txt,101x101,astar,31.49,22.04,0,3433,295
2025-09-18 09:34:44,kruskal_strict_50_91.txt,101x101,astar,41.82,21.98,0,3233,511
2025-09-18 09:34:45,kruskal_strict_50_92.txt,101x101,astar,18.89,22.32,0,2227,291
2025-09-18 09:34:45,kruskal_strict_50_93.txt,101x101,astar,34.23,22.32,0,3445,343
2025-09-18 09:34:45,kruskal_strict_50_94.txt,101x101,astar,51.06,21.94,0,4431,347
2025-09-18 09:34:45,kruskal_strict_50_95.txt,101x101,astar,27.51,21.93,0,2683,331
2025-09-18 09:34:45,kruskal_strict_50_96.txt,101x101,astar,19.66,21.94,0,1803,319
2025-09-18 09:34:45,kruskal_strict_50_97.txt,101x101,astar,13.45,21.93,0,1657,263
2025-09-18 09:34:45,kruskal_strict_50_98.txt,101x101,astar,22.15,21.94,0,2677,295
2025-09-18 09:34:45,kruskal_strict_50_99.txt,101x101,astar,30.27,21.92,0,2883,339
2025-09-18 09:34:45,kruskal_strict_50_100.txt,101x101,astar,28.21,22.25,0,2609,363
2025-09-18 09:34:45,kruskal_strict_100_1.txt,201x201,astar,234.99,23.0,0,12905,695
2025-09-18 09:34:45,kruskal_strict_100_2.txt,201x201,astar,315.88,23.63,0,15455,919
2025-09-18 09:34:45,kruskal_strict_100_3.txt,201x201,astar,279.48,23.84,0,13605,779
2025-09-18 09:34:46,kruskal_strict_100_4.txt,201x201,astar,249.69,23.71,0,13621,787
2025-09-18 09:34:46,kruskal_strict_100_5.txt,201x201,astar,270.32,23.84,0,16101,703
2025-09-18 09:34:46,kruskal_strict_100_6.txt,201x201,astar,325.27,24.0,0,18081,799
2025-09-18 09:34:46,kruskal_strict_100_7.txt,201x201,astar,158.13,24.03,0,9237,707
2025-09-18 09:34:47,kruskal_strict_100_8.txt,201x201,astar,198.89,23.98,0,10629,799
2025-09-18 09:34:47,kruskal_strict_100_9.txt,201x201,astar,320.28,24.01,0,15829,915
2025-09-18 09:34:47,kruskal_strict_100_10.txt,201x201,astar,195.11,23.93,0,11337,755
2025-09-18 09:34:47,kruskal_strict_100_11.txt,201x201,astar,215.38,23.96,0,12277,767
2025-09-18 09:34:48,kruskal_strict_100_12.txt,201x201,astar,230.96,23.91,0,11703,823
2025-09-18 09:34:48,kruskal_strict_100_13.txt,201x201,astar,377.58,23.93,0,17807,979
2025-09-18 09:34:48,kruskal_strict_100_14.txt,201x201,astar,124.58,24.1,0,6769,751
2025-09-18 09:34:48,kruskal_strict_100_15.txt,201x201,astar,396.47,24.14,0,18479,983
2025-09-18 09:34:49,kruskal_strict_100_16.txt,201x201,astar,273.71,24.22,0,13853,831
2025-09-18 09:34:49,kruskal_strict_100_17.txt,201x201,astar,218.55,23.83,0,11073,799
2025-09-18 09:34:49,kruskal_strict_100_18.txt,201x201,astar,295.05,24.18,0,15441,771
2025-09-18 09:34:50,kruskal_strict_100_19.txt,201x201,astar,146.76,24.21,0,6909,751
2025-09-18 09:34:50,kruskal_strict_100_20.txt,201x201,astar,204.84,24.21,0,10591,779
2025-09-18 09:34:50,kruskal_strict_100_21.txt,201x201,astar,416.89,24.24,0,16105,1159
2025-09-18 09:34:50,kruskal_strict_100_22.txt,201x201,astar,470.01,24.43,0,18525,1051
2025-09-18 09:34:51,kruskal_strict_100_23.txt,201x201,astar,309.36,24.45,0,14937,923
2025-09-18 09:34:51,kruskal_strict_100_24.txt,201x201,astar,231.06,24.17,0,13429,679
2025-09-18 09:34:51,kruskal_strict_100_25.txt,201x201,astar,363.03,24.19,0,16419,983
2025-09-18 09:34:52,kruskal_strict_100_26.txt,201x201,astar,273.2,24.36,0,13845,871
2025-09-18 09:34:52,kruskal_strict_100_27.txt,201x201,astar,169.41,24.38,0,10125,651
2025-09-18 09:34:52,kruskal_strict_100_28.txt,201x201,astar,126.54,24.29,0,7853,647
2025-09-18 09:34:52,kruskal_strict_100_29.txt,201x201,astar,215.16,24.32,0,13137,687
2025-09-18 09:34:52,kruskal_strict_100_30.txt,201x201,astar,196.85,24.36,0,11483,691
2025-09-18 09:34:53,kruskal_strict_100_31.txt,201x201,astar,244.05,24.38,0,13371,763
2025-09-18 09:34:53,kruskal_strict_100_32.txt,201x201,astar,131.81,24.36,0,7941,715
2025-09-18 09:34:53,kruskal_strict_100_33.txt,201x201,astar,201.9,24.02,0,10987,767
2025-09-18 09:34:53,kruskal_strict_100_34.txt,201x201,astar,360.6,24.34,0,17851,911
2025-09-18 09:34:54,kruskal_strict_100_35.txt,201x201,astar,193.79,24.36,0,10819,739
2025-09-18 09:34:54,kruskal_strict_100_36.txt,201x201,astar,275.81,24.35,0,15687,763
2025-09-18 09:34:54,kruskal_strict_100_37.txt,201x201,astar,247.73,24.38,0,13579,767
2025-09-18 09:34:54,kruskal_strict_100_38.txt,201x201,astar,205.58,24.39,0,11663,759
2025-09-18 09:34:55,kruskal_strict_100_39.txt,201x201,astar,228.28,24.42,0,13451,707
2025-09-18 09:34:55,kruskal_strict_100_40.txt,201x201,astar,415.78,24.34,0,17727,1079
2025-09-18 09:34:55,kruskal_strict_100_41.txt,201x201,astar,116.48,23.98,0,7061,667
2025-09-18 09:34:55,kruskal_strict_100_42.txt,201x201,astar,262.56,24.23,0,14803,767
2025-09-18 09:34:56,kruskal_strict_100_43.txt,201x201,astar,203.2,24.26,0,11437,727
2025-09-18 09:34:56,kruskal_strict_100_44.txt,201x201,astar,280.11,24.29,0,13153,967
2025-09-18 09:34:56,kruskal_strict_100_45.txt,201x201,astar,202.48,23.92,0,12865,639
2025-09-18 09:34:56,kruskal_strict_100_46.txt,201x201,astar,291.17,24.21,0,14945,867
2025-09-18 09:34:57,kruskal_strict_100_47.txt,201x201,astar,440.51,24.24,0,17113,1155
2025-09-18 09:34:57,kruskal_strict_100_48.txt,201x201,astar,247.31,24.29,0,12293,811
2025-09-18 09:34:57,kruskal_strict_100_49.txt,201x201,astar,169.09,24.37,0,8233,911
2025-09-18 09:34:57,kruskal_strict_100_50.txt,201x201,astar,372.67,24.4,0,18429,879
2025-09-18 09:34:58,kruskal_strict_100_51.txt,201x201,astar,240.36,24.4,0,12549,823
2025-09-18 09:34:58,kruskal_strict_100_52.txt,201x201,astar,409.88,24.34,0,19511,931
2025-09-18 09:34:58,kruskal_strict_100_53.txt,201x201,astar,274.7,24.35,0,15159,763
2025-09-18 09:34:59,kruskal_strict_100_54.txt,201x201,astar,381.6,24.4,0,16761,1039
2025-09-18 09:34:59,kruskal_strict_100_55.txt,201x201,astar,197.97,24.43,0,10043,851
2025-09-18 09:34:59,kruskal_strict_100_56.txt,201x201,astar,305.06,24.42,0,15075,899
2025-09-18 09:35:00,kruskal_strict_100_57.txt,201x201,astar,230.97,24.26,0,12801,767
2025-09-18 09:35:00,kruskal_strict_100_58.txt,201x201,astar,129.21,24.35,0,8371,631
2025-09-18 09:35:00,kruskal_strict_100_59.txt,201x201,astar,239.92,24.02,0,11995,875
2025-09-18 09:35:00,kruskal_strict_100_60.txt,201x201,astar,395.82,24.16,0,16467,1083
2025-09-18 09:35:01,kruskal_strict_100_61.txt,201x201,astar,201.07,24.2,0,11851,643
2025-09-18 09:35:01,kruskal_strict_100_62.txt,201x201,astar,307.77,24.37,0,16657,795
2025-09-18 09:35:01,kruskal_strict_100_63.txt,201x201,astar,312.1,24.12,0,16363,791
2025-09-18 09:35:01,kruskal_strict_100_64.txt,201x201,astar,173.25,24.31,0,10313,707
2025-09-18 09:35:02,kruskal_strict_100_65.txt,201x201,astar,142.83,24.3,0,8975,631
2025-09-18 09:35:02,kruskal_strict_100_66.txt,201x201,astar,589.67,24.25,0,19015,1363
2025-09-18 09:35:02,kruskal_strict_100_67.txt,201x201,astar,250.65,24.27,0,12093,887
2025-09-18 09:35:03,kruskal_strict_100_68.txt,201x201,astar,211.71,24.26,0,11755,731
2025-09-18 09:35:03,kruskal_strict_100_69.txt,201x201,astar,186.59,24.28,0,11987,639
2025-09-18 09:35:03,kruskal_strict_100_70.txt,201x201,astar,387.99,24.29,0,18317,935
2025-09-18 09:35:03,kruskal_strict_100_71.txt,201x201,astar,281.9,24.29,0,14375,831
2025-09-18 09:35:04,kruskal_strict_100_72.txt,201x201,astar,300.56,24.32,0,14203,895
2025-09-18 09:35:04,kruskal_strict_100_73.txt,201x201,astar,461.91,24.34,0,17213,1211
2025-09-18 09:35:04,kruskal_strict_100_74.txt,201x201,astar,308.71,24.36,0,15147,895
2025-09-18 09:35:05,kruskal_strict_100_75.txt,201x201,astar,109.12,24.38,0,7271,583
2025-09-18 09:35:05,kruskal_strict_100_76.txt,201x201,astar,285.72,24.45,0,13407,955
2025-09-18 09:35:05,kruskal_strict_100_77.txt,201x201,astar,256.42,24.47,0,13521,791
2025-09-18 09:35:05,kruskal_strict_100_78.txt,201x201,astar,274.32,24.37,0,13587,875
2025-09-18 09:35:06,kruskal_strict_100_79.txt,201x201,astar,177.5,24.39,0,9425,763
2025-09-18 09:35:06,kruskal_strict_100_80.txt,201x201,astar,246.71,24.4,0,14073,743
2025-09-18 09:35:06,kruskal_strict_100_81.txt,201x201,astar,212.75,24.41,0,11401,771
2025-09-18 09:35:06,kruskal_strict_100_82.txt,201x201,astar,194.14,24.39,0,11641,695
2025-09-18 09:35:07,kruskal_strict_100_83.txt,201x201,astar,601.53,24.37,0,18625,1543
2025-09-18 09:35:07,kruskal_strict_100_84.txt,201x201,astar,396.62,24.28,0,18685,943
2025-09-18 09:35:08,kruskal_strict_100_85.txt,201x201,astar,365.64,24.26,0,18107,871
2025-09-18 09:35:08,kruskal_strict_100_86.txt,201x201,astar,176.22,24.39,0,9577,807
2025-09-18 09:35:08,kruskal_strict_100_87.txt,201x201,astar,167.85,24.42,0,9977,699
2025-09-18 09:35:08,kruskal_strict_100_88.txt,201x201,astar,328.51,24.31,0,17827,763
2025-09-18 09:35:09,kruskal_strict_100_89.txt,201x201,astar,289.8,23.95,0,14883,835
2025-09-18 09:35:09,kruskal_strict_100_90.txt,201x201,astar,291.72,24.31,0,14129,915
2025-09-18 09:35:09,kruskal_strict_100_91.txt,201x201,astar,155.98,24.33,0,9707,639
2025-09-18 09:35:09,kruskal_strict_100_92.txt,201x201,astar,282.08,24.22,0,12775,979
2025-09-18 09:35:10,kruskal_strict_100_93.txt,201x201,astar,261.73,24.25,0,15451,687
2025-09-18 09:35:10,kruskal_strict_100_94.txt,201x201,astar,265.27,24.22,0,14169,827
2025-09-18 09:35:10,kruskal_strict_100_95.txt,201x201,astar,267.11,24.25,0,14053,823
2025-09-18 09:35:10,kruskal_strict_100_96.txt,201x201,astar,273.54,24.36,0,13351,903
2025-09-18 09:35:11,kruskal_strict_100_97.txt,201x201,astar,206.39,24.38,0,10001,903
2025-09-18 09:35:11,kruskal_strict_100_98.txt,201x201,astar,313.22,24.39,0,16837,799
2025-09-18 09:35:11,kruskal_strict_100_99.txt,201x201,astar,255.2,24.05,0,15265,703
2025-09-18 09:35:12,kruskal_strict_100_100.txt,201x201,astar,428.43,24.28,0,18757,1015
2025-09-18 09:55:29,kruskal_strict_1000_1.txt,2001x2001,astar,669612.06,252.97,0,1306413,12931
2025-09-18 10:42:16,kruskal_strict_1000_26.txt,2001x2001,astar,1643543.37,317.88,4008003,1747851,13215
2025-09-18 11:16:01,kruskal_strict_1000_47.txt,2001x2001,astar,1622344.19,210.33,4008003,1021325,11743
